"Family","species","max_size","sst","kmax_m","kmax_sd","r_phylo_m","r_phylo_sd"
"Chaetodontidae","Johnrandallia_nigrirostris",20,26,0.38253090085041,0.0424016299255783,0.0928538754179491,0.35782509038784
"Chaetodontidae","Johnrandallia_nigrirostris",20,27,0.390838091638001,0.0432976139448584,0.0928538754179491,0.35782509038784
"Chaetodontidae","Johnrandallia_nigrirostris",20,28,0.399390320715414,0.0448042559520437,0.0928538754179491,0.35782509038784
"Chaetodontidae","Johnrandallia_nigrirostris",20,29,0.408195897938148,0.0469435412871905,0.0928538754179491,0.35782509038784
"Chaetodontidae","Parachaetodon_ocellatus",18,26,0.414931724692077,0.0470473731146244,0.0928538754179491,0.35782509038784
"Chaetodontidae","Parachaetodon_ocellatus",18,28,0.433216704764349,0.049654368543081,0.0928538754179491,0.35782509038784
"Chaetodontidae","Parachaetodon_ocellatus",18,29,0.442766810080168,0.0519563020327188,0.0928538754179491,0.35782509038784
"Chaetodontidae","Prognathodes_aculeatus",10,27,0.717745411109733,0.111561342166692,0.161818632463762,0.369322297529526
"Chaetodontidae","Prognathodes_aculeatus",10,28,0.733441535214489,0.114604628563149,0.161818632463762,0.369322297529526
"Chaetodontidae","Prognathodes_marcellae",11.60000038,23,0.582943285658804,0.0895155611068433,0.154186903826224,0.367908443099198
"Cirrhitidae","Amblycirrhitus_pinos",9.5,24,0.413037667157719,0.0751810407113903,-0.370142977374139,0.368236955446964
"Cirrhitidae","Amblycirrhitus_pinos",9.5,27,0.440257854843114,0.0784432010868865,-0.370142977374139,0.368236955446964
"Cirrhitidae","Amblycirrhitus_pinos",9.5,28,0.449869416617528,0.0804054917208814,-0.370142977374139,0.368236955446964
"Cirrhitidae","Cirrhitichthys_aprinus",12.5,21,0.293602773788836,0.0577776001810314,-0.438692864460392,0.381073960279879
"Cirrhitidae","Cirrhitichthys_aprinus",12.5,25,0.319154091701895,0.0584988554278824,-0.438692864460392,0.381073960279879
"Cirrhitidae","Cirrhitichthys_aprinus",12.5,27,0.333072637614665,0.0604959927025415,-0.438692864460392,0.381073960279879
"Cirrhitidae","Cirrhitichthys_falco",7,22,0.473817443840645,0.105331957372937,-0.432533538712229,0.379881238745907
"Cirrhitidae","Cirrhitichthys_falco",7,25,0.504512711595224,0.107990802775228,-0.432533538712229,0.379881238745907
"Cirrhitidae","Cirrhitichthys_falco",7,26,0.515345515782882,0.10965423530651,-0.432533538712229,0.379881238745907
"Cirrhitidae","Cirrhitichthys_falco",7,27,0.526495713094556,0.111765378359306,-0.432533538712229,0.379881238745907
"Cirrhitidae","Cirrhitichthys_falco",7,28,0.537973997342509,0.11435746349258,-0.432533538712229,0.379881238745907
"Cirrhitidae","Cirrhitichthys_falco",7,29,0.549791465935455,0.117461399445478,-0.432533538712229,0.379881238745907
"Cirrhitidae","Cirrhitichthys_oxycephalus",10,23,0.36446638876788,0.072370696153139,-0.43737803494333,0.380846764232311
"Cirrhitidae","Cirrhitichthys_oxycephalus",10,24,0.372176794483376,0.0728182624506904,-0.43737803494333,0.380846764232311
"Cirrhitidae","Cirrhitichthys_oxycephalus",10,25,0.380111282889448,0.073568718045904,-0.43737803494333,0.380846764232311
"Cirrhitidae","Cirrhitichthys_oxycephalus",10,26,0.388277346718211,0.0746529129728086,-0.43737803494333,0.380846764232311
"Cirrhitidae","Cirrhitichthys_oxycephalus",10,27,0.396682759684865,0.0761002239954953,-0.43737803494333,0.380846764232311
"Cirrhitidae","Cirrhitichthys_oxycephalus",10,28,0.405335588000503,0.0779378088678049,-0.43737803494333,0.380846764232311
"Cirrhitidae","Cirrhitichthys_oxycephalus",10,29,0.41424420239317,0.0801900319678031,-0.43737803494333,0.380846764232311
"Cirrhitidae","Cirrhitops_fasciatus",12.7,25,0.317472002925781,0.0572155223898088,-0.431226415062374,0.379717059665967
"Cirrhitidae","Cirrhitops_hubbardi",7.5,25,0.473737587592149,0.100259352779265,-0.441935228528868,0.381819404817905
"Cirrhitidae","Cirrhitops_hubbardi",7.5,26,0.483909429180885,0.101796225865559,-0.441935228528868,0.381819404817905
"Cirrhitidae","Cirrhitops_hubbardi",7.5,27,0.494379292258162,0.103756784795055,-0.441935228528868,0.381819404817905
"Cirrhitidae","Cirrhitus_atlanticus",16,27,0.273506103449716,0.0478637075651879,-0.444717205837907,0.382416952830296
"Cirrhitidae","Cirrhitus_pinnulatus",30,25,0.1682854549628,0.0257515820483739,-0.400414128461864,0.373683005437266
"Cirrhitidae","Cirrhitus_pinnulatus",30,27,0.175634694025644,0.0266058544082706,-0.400414128461864,0.373683005437266
"Cirrhitidae","Cirrhitus_pinnulatus",30,28,0.17947231658822,0.0273393375370933,-0.400414128461864,0.373683005437266
"Cirrhitidae","Cirrhitus_rivulatus",60,23,0.110912703847726,0.0126754142387673,-0.236154800770683,0.348628258029899
"Cirrhitidae","Cirrhitus_rivulatus",60,24,0.113270519486172,0.0124811488125677,-0.236154800770683,0.348628258029899
"Cirrhitidae","Cirrhitus_rivulatus",60,25,0.115697109708256,0.0124314182130702,-0.236154800770683,0.348628258029899
"Cirrhitidae","Cirrhitus_rivulatus",60,26,0.118194782067843,0.0125490089753997,-0.236154800770683,0.348628258029899
"Cirrhitidae","Cirrhitus_rivulatus",60,27,0.120765930983546,0.0128522805998652,-0.236154800770683,0.348628258029899
"Cirrhitidae","Cirrhitus_rivulatus",60,28,0.123413041313539,0.0133532154310575,-0.236154800770683,0.348628258029899
"Cirrhitidae","Cirrhitus_rivulatus",60,29,0.126138692089013,0.0140567643721264,-0.236154800770683,0.348628258029899
"Cirrhitidae","Cyprinocirrhites_polyactis",15,21,0.259509438749081,0.0477971179659422,-0.419591504967002,0.377371566054085
"Cirrhitidae","Cyprinocirrhites_polyactis",15,26,0.288169059321312,0.048617048222676,-0.419591504967002,0.377371566054085
"Cirrhitidae","Cyprinocirrhites_polyactis",15,27,0.294412096474557,0.0495701003478386,-0.419591504967002,0.377371566054085
"Cirrhitidae","Itycirrhitus_wilhelmi",10.4,22,0.35553711743132,0.0685485366481275,-0.409443071689448,0.375480483243655
"Cirrhitidae","Itycirrhitus_wilhelmi",10.4,23,0.363003585255232,0.068608324345313,-0.409443071689448,0.375480483243655
"Cirrhitidae","Neocirrhites_armatus",9,25,0.415452561872267,0.0820647031277696,-0.430245551709118,0.379559147547033
"Cirrhitidae","Neocirrhites_armatus",9,26,0.424376932776319,0.0832838634258045,-0.430245551709118,0.379559147547033
"Cirrhitidae","Neocirrhites_armatus",9,27,0.433562861749549,0.0848938030513057,-0.430245551709118,0.379559147547033
"Cirrhitidae","Neocirrhites_armatus",9,28,0.443019163318627,0.0869237521293139,-0.430245551709118,0.379559147547033
"Cirrhitidae","Notocirrhitus_splendens",20,21,0.204154880427331,0.0374923310278154,-0.43815857250449,0.381112659640943
"Cirrhitidae","Notocirrhitus_splendens",20,22,0.208410487565912,0.0372770378169598,-0.43815857250449,0.381112659640943
"Cirrhitidae","Oxycirrhites_typus",13,24,0.338713024325608,0.0513568520004401,-0.322382151212343,0.360483817255494
"Cirrhitidae","Oxycirrhites_typus",13,27,0.361062012860696,0.0533166117741072,-0.322382151212343,0.360483817255494
"Cirrhitidae","Oxycirrhites_typus",13,28,0.368953928126526,0.0548071470167938,-0.322382151212343,0.360483817255494
"Cirrhitidae","Oxycirrhites_typus",13,29,0.377079503639071,0.0567614686903142,-0.322382151212343,0.360483817255494
"Cirrhitidae","Paracirrhites_arcatus",20,21,0.153560201532039,0.0480196782628829,-0.753145279511773,0.462559427586298
"Cirrhitidae","Paracirrhites_arcatus",20,22,0.156744483738955,0.0484987796515151,-0.753145279511773,0.462559427586298
"Cirrhitidae","Paracirrhites_arcatus",20,25,0.166858337221307,0.0505045133271915,-0.753145279511773,0.462559427586298
"Cirrhitidae","Paracirrhites_arcatus",20,26,0.170427074230596,0.051388654132819,-0.753145279511773,0.462559427586298
"Cirrhitidae","Paracirrhites_arcatus",20,27,0.174100056648281,0.0523939265567888,-0.753145279511773,0.462559427586298
"Cirrhitidae","Paracirrhites_arcatus",20,28,0.177880782501969,0.0535284184550928,-0.753145279511773,0.462559427586298
"Cirrhitidae","Paracirrhites_arcatus",20,29,0.18177288131743,0.0548002065341658,-0.753145279511773,0.462559427586298
"Cirrhitidae","Paracirrhites_forsteri",22,21,0.189677414124654,0.0346308230199278,-0.438217968210267,0.381078413716351
"Cirrhitidae","Paracirrhites_forsteri",22,22,0.193631585252649,0.0344234933520287,-0.438217968210267,0.381078413716351
"Cirrhitidae","Paracirrhites_forsteri",22,24,0.201885780151063,0.034447630525993,-0.438217968210267,0.381078413716351
"Cirrhitidae","Paracirrhites_forsteri",22,25,0.20619351295624,0.034720857817537,-0.438217968210267,0.381078413716351
"Cirrhitidae","Paracirrhites_forsteri",22,26,0.210627049468965,0.0351953108045256,-0.438217968210267,0.381078413716351
"Cirrhitidae","Paracirrhites_forsteri",22,27,0.215190614250579,0.0358896255055317,-0.438217968210267,0.381078413716351
"Cirrhitidae","Paracirrhites_forsteri",22,28,0.219888590893549,0.0368202406422285,-0.438217968210267,0.381078413716351
"Cirrhitidae","Paracirrhites_forsteri",22,29,0.224725528562582,0.0380009228219549,-0.438217968210267,0.381078413716351
"Cirrhitidae","Paracirrhites_forsteri",22,30,0.229706148825653,0.0394425645568582,-0.438217968210267,0.381078413716351
"Cirrhitidae","Paracirrhites_hemistictus",29,25,0.168325795061369,0.0276347780842902,-0.427975155557917,0.379014494622923
"Cirrhitidae","Paracirrhites_hemistictus",29,26,0.171946456777624,0.0280089433859686,-0.427975155557917,0.379014494622923
"Cirrhitidae","Paracirrhites_hemistictus",29,27,0.175673335509599,0.0285665380809796,-0.427975155557917,0.379014494622923
"Cirrhitidae","Paracirrhites_hemistictus",29,28,0.17951001282798,0.0293212060507484,-0.427975155557917,0.379014494622923
"Cirrhitidae","Paracirrhites_nisus",8.1,28,0.47537111460206,0.0977328554449764,-0.442608364384314,0.381973833216978
"Fistulariidae","Fistularia_commersonii",160,21,0.0610469988632505,0.00992235636023671,-0.0424451033743868,0.338470540211291
"Fistulariidae","Fistularia_commersonii",160,22,0.0623313374740019,0.00985744776357658,-0.0424451033743868,0.338470540211291
"Fistulariidae","Fistularia_commersonii",160,23,0.0636529502998661,0.00984632692348749,-0.0424451033743868,0.338470540211291
"Fistulariidae","Fistularia_commersonii",160,24,0.0650130819250101,0.00989686233630032,-0.0424451033743868,0.338470540211291
"Fistulariidae","Fistularia_commersonii",160,25,0.066413023603132,0.0100165936993227,-0.0424451033743868,0.338470540211291
"Fistulariidae","Fistularia_commersonii",160,26,0.0678541151719797,0.0102123519038907,-0.0424451033743868,0.338470540211291
"Fistulariidae","Fistularia_commersonii",160,27,0.0693377470526321,0.0104899300377562,-0.0424451033743868,0.338470540211291
"Fistulariidae","Fistularia_commersonii",160,28,0.0708653623375436,0.0108538667842948,-0.0424451033743868,0.338470540211291
"Fistulariidae","Fistularia_commersonii",160,29,0.0724384589715557,0.0113073806117562,-0.0424451033743868,0.338470540211291
"Fistulariidae","Fistularia_tabacaria",200,22,0.0585309548893463,0.0108907106311374,0.0618077568343986,0.339730216729751
"Fistulariidae","Fistularia_tabacaria",200,23,0.0597695822826803,0.0109269095642655,0.0618077568343986,0.339730216729751
"Fistulariidae","Fistularia_tabacaria",200,24,0.0610442526985178,0.0110134731460499,0.0618077568343986,0.339730216729751
"Fistulariidae","Fistularia_tabacaria",200,28,0.0665281850413117,0.011969339697766,0.0618077568343986,0.339730216729751
"Haemulidae","Anisotremus_caesius",30,24,0.208643238625291,0.0218083075509489,-0.157827156561802,0.350658882645643
"Haemulidae","Anisotremus_caesius",30,25,0.213118826767093,0.0217444419928158,-0.157827156561802,0.350658882645643
"Haemulidae","Anisotremus_caesius",30,27,0.222468233206267,0.0226466294882648,-0.157827156561802,0.350658882645643
"Haemulidae","Anisotremus_caesius",30,28,0.227351067178654,0.0236644961112702,-0.157827156561802,0.350658882645643
"Haemulidae","Anisotremus_caesius",30,29,0.232378950489563,0.0250700698438531,-0.157827156561802,0.350658882645643
"Haemulidae","Anisotremus_interruptus",51,23,0.135582738736283,0.0132713676026231,-0.158597280067083,0.350665947385334
"Haemulidae","Anisotremus_interruptus",51,24,0.138470216890267,0.0129620828015748,-0.158597280067083,0.350665947385334
"Haemulidae","Anisotremus_interruptus",51,25,0.141442055020874,0.0128618626657983,-0.158597280067083,0.350665947385334
"Haemulidae","Anisotremus_interruptus",51,26,0.144501086142188,0.0130063777371647,-0.158597280067083,0.350665947385334
"Haemulidae","Anisotremus_interruptus",51,27,0.147650249832385,0.0134210288829899,-0.158597280067083,0.350665947385334
"Haemulidae","Anisotremus_interruptus",51,28,0.15089259660854,0.0141172883701999,-0.158597280067083,0.350665947385334
"Haemulidae","Anisotremus_interruptus",51,29,0.154231292494775,0.0150929364285986,-0.158597280067083,0.350665947385334
"Haemulidae","Anisotremus_scapularis",40,23,0.162664512751301,0.0161198391951054,-0.163470632263854,0.350721042107232
"Haemulidae","Anisotremus_scapularis",40,24,0.16612902173415,0.0157672322405495,-0.163470632263854,0.350721042107232
"Haemulidae","Anisotremus_scapularis",40,27,0.177143571766786,0.0163562094657154,-0.163470632263854,0.350721042107232
"Haemulidae","Anisotremus_surinamensis",76,22,0.0978837836986304,0.0112071861605592,-0.157827156561802,0.350658882645643
"Haemulidae","Anisotremus_surinamensis",76,23,0.0999526028875156,0.010930391498515,-0.157827156561802,0.350658882645643
"Haemulidae","Anisotremus_surinamensis",76,24,0.102081616772614,0.0107706579510607,-0.157827156561802,0.350658882645643
"Haemulidae","Anisotremus_surinamensis",76,25,0.104272839069419,0.0107514954389479,-0.157827156561802,0.350658882645643
"Haemulidae","Anisotremus_surinamensis",76,27,0.10885034438179,0.0112131879630963,-0.157827156561802,0.350658882645643
"Haemulidae","Anisotremus_surinamensis",76,28,0.111241044860336,0.0117184705061211,-0.157827156561802,0.350658882645643
"Haemulidae","Anisotremus_taeniatus",31,24,0.204872742769322,0.0211062324243906,-0.150691980292252,0.350616782966292
"Haemulidae","Anisotremus_taeniatus",31,25,0.209265922908001,0.0210145683298192,-0.150691980292252,0.350616782966292
"Haemulidae","Anisotremus_taeniatus",31,27,0.218443128719286,0.0218545431119032,-0.150691980292252,0.350616782966292
"Haemulidae","Anisotremus_taeniatus",31,28,0.223236001470007,0.0228392132799387,-0.150691980292252,0.350616782966292
"Haemulidae","Anisotremus_virginicus",40.59999847,22,0.158513657980548,0.0165693871109729,-0.15694126389096,0.35065243025473
"Haemulidae","Anisotremus_virginicus",40.59999847,23,0.161862494106428,0.0160036976281146,-0.15694126389096,0.35065243025473
"Haemulidae","Anisotremus_virginicus",40.59999847,24,0.165308741421529,0.0156378125174084,-0.15694126389096,0.35065243025473
"Haemulidae","Anisotremus_virginicus",40.59999847,25,0.168855658106553,0.0155188645974631,-0.15694126389096,0.35065243025473
"Haemulidae","Anisotremus_virginicus",40.59999847,26,0.172506624473379,0.015688885088502,-0.15694126389096,0.35065243025473
"Haemulidae","Anisotremus_virginicus",40.59999847,27,0.176265147962522,0.0161781198114654,-0.15694126389096,0.35065243025473
"Haemulidae","Anisotremus_virginicus",40.59999847,28,0.18013486836076,0.0170007327206631,-0.15694126389096,0.35065243025473
"Haemulidae","Diagramma_labiosum",90,21,0.098128400526816,0.0195512028881066,-0.017023684786608,0.398521261800437
"Haemulidae","Diagramma_labiosum",90,24,0.104458685602601,0.0198214050396237,-0.017023684786608,0.398521261800437
"Haemulidae","Diagramma_labiosum",90,25,0.106692582093404,0.0200827908411737,-0.017023684786608,0.398521261800437
"Haemulidae","Diagramma_labiosum",90,26,0.108991851051156,0.0204442949996714,-0.017023684786608,0.398521261800437
"Haemulidae","Diagramma_labiosum",90,27,0.111358693310247,0.020913795843611,-0.017023684786608,0.398521261800437
"Haemulidae","Diagramma_labiosum",90,28,0.113795392763555,0.0214983553182913,-0.017023684786608,0.398521261800437
"Haemulidae","Diagramma_labiosum",90,29,0.116304319789227,0.0222041001901305,-0.017023684786608,0.398521261800437
"Haemulidae","Diagramma_pictum",100,25,0.0932045749595976,0.0171338649248211,-0.0701949635476513,0.396578827394853
"Haemulidae","Haemulon_album",79,28,0.152912699681664,0.0381410480574225,0.165009376701257,0.423448034699377
"Haemulidae","Haemulon_aurolineatum",25,22,0.276471379050657,0.051674409752769,0.0150485737625986,0.377567202437302
"Haemulidae","Haemulon_aurolineatum",25,23,0.282246024161223,0.0513917982969102,0.0150485737625986,0.377567202437302
"Haemulidae","Haemulon_aurolineatum",25,24,0.288188104955508,0.0513221642333847,0.0150485737625986,0.377567202437302
"Haemulidae","Haemulon_aurolineatum",25,25,0.294303204012578,0.0514967159308656,0.0150485737625986,0.377567202437302
"Haemulidae","Haemulon_aurolineatum",25,26,0.300597112645084,0.0519465183715742,0.0150485737625986,0.377567202437302
"Haemulidae","Haemulon_aurolineatum",25,27,0.307075839421152,0.0527013298043268,0.0150485737625986,0.377567202437302
"Haemulidae","Haemulon_aurolineatum",25,28,0.313745619060981,0.0537884503626498,0.0150485737625986,0.377567202437302
"Haemulidae","Haemulon_carbonarium",36,26,0.217425930818768,0.0338495205108383,-0.0259692845300104,0.373765763750639
"Haemulidae","Haemulon_carbonarium",36,27,0.22211541286313,0.0343641594846435,-0.0259692845300104,0.373765763750639
"Haemulidae","Haemulon_carbonarium",36,28,0.226943063520028,0.0351383830673511,-0.0259692845300104,0.373765763750639
"Haemulidae","Haemulon_chrysargyreum",23,26,0.279908278759895,0.0328083424442982,-0.112713352442927,0.351073281789497
"Haemulidae","Haemulon_chrysargyreum",23,27,0.285989291795729,0.0335503502847062,-0.112713352442927,0.351073281789497
"Haemulidae","Haemulon_chrysargyreum",23,28,0.292249970814285,0.034726380590056,-0.112713352442927,0.351073281789497
"Haemulidae","Haemulon_flaviguttatum",42,27,0.195731264130558,0.0226893100340084,-0.0286680664979271,0.358273741114898
"Haemulidae","Haemulon_flaviguttatum",42,28,0.199996914757372,0.0233323663001868,-0.0286680664979271,0.358273741114898
"Haemulidae","Haemulon_flaviguttatum",42,29,0.204388890461019,0.0242859417170044,-0.0286680664979271,0.358273741114898
"Haemulidae","Haemulon_flavolineatum",30,26,0.24598160953927,0.0366150935526326,-0.0417894527737323,0.367486577139966
"Haemulidae","Haemulon_flavolineatum",30,27,0.251297637009892,0.037239505679319,-0.0417894527737323,0.367486577139966
"Haemulidae","Haemulon_flavolineatum",30,28,0.256770386770565,0.0381712155149491,-0.0417894527737323,0.367486577139966
"Haemulidae","Haemulon_macrostomum",43,26,0.192002882509121,0.0340946112561956,-0.0171952245358367,0.384871251921629
"Haemulidae","Haemulon_macrostomum",43,27,0.196137343572297,0.0346090715995046,-0.0171952245358367,0.384871251921629
"Haemulidae","Haemulon_macrostomum",43,28,0.200393562828703,0.0353286992015467,-0.0171952245358367,0.384871251921629
"Haemulidae","Haemulon_maculicauda",30,25,0.243938675582763,0.0307197455628248,-0.0255456351292093,0.358087592107822
"Haemulidae","Haemulon_maculicauda",30,27,0.25456076047297,0.0313722513312087,-0.0255456351292093,0.358087592107822
"Haemulidae","Haemulon_maculicauda",30,28,0.26010751210179,0.0322301987960616,-0.0255456351292093,0.358087592107822
"Haemulidae","Haemulon_maculicauda",30,29,0.265818507852371,0.0334720797917967,-0.0255456351292093,0.358087592107822
"Haemulidae","Haemulon_parra",41.20000076,22,0.190861883982913,0.0526442077998402,0.00902175932808556,0.432173020804695
"Haemulidae","Haemulon_parra",41.20000076,24,0.198897251765175,0.0534123762465919,0.00902175932808556,0.432173020804695
"Haemulidae","Haemulon_parra",41.20000076,26,0.20740581346185,0.0547001602840494,0.00902175932808556,0.432173020804695
"Haemulidae","Haemulon_parra",41.20000076,27,0.211847512415032,0.0555697736256317,0.00902175932808556,0.432173020804695
"Haemulidae","Haemulon_parra",41.20000076,28,0.216419774877433,0.0566064095428028,0.00902175932808556,0.432173020804695
"Haemulidae","Haemulon_plumierii",53,23,0.140212006915729,0.0266240546741136,-0.108281203481002,0.380429747991652
"Haemulidae","Haemulon_plumierii",53,24,0.143179143545464,0.0267621967033618,-0.108281203481002,0.380429747991652
"Haemulidae","Haemulon_plumierii",53,25,0.146232504212476,0.0270211795269478,-0.108281203481002,0.380429747991652
"Haemulidae","Haemulon_plumierii",53,26,0.149374972115031,0.0274136647088934,-0.108281203481002,0.380429747991652
"Haemulidae","Haemulon_plumierii",53,27,0.152609538593271,0.02795159005832,-0.108281203481002,0.380429747991652
"Haemulidae","Haemulon_plumierii",53,28,0.155939307562756,0.0286458270036087,-0.108281203481002,0.380429747991652
"Haemulidae","Haemulon_sciurus",46,26,0.170993331877492,0.0392563345953273,-0.091593652947517,0.406442977920751
"Haemulidae","Haemulon_sciurus",46,27,0.174703206286364,0.0401098079726898,-0.091593652947517,0.406442977920751
"Haemulidae","Haemulon_sciurus",46,28,0.178522608806713,0.0411222237344197,-0.091593652947517,0.406442977920751
"Haemulidae","Haemulon_scudderii",35,23,0.212468292136758,0.0281800126688413,-0.00301676568632205,0.359712796499577
"Haemulidae","Haemulon_scudderii",35,24,0.216959266384634,0.0278287554886294,-0.00301676568632205,0.359712796499577
"Haemulidae","Haemulon_scudderii",35,27,0.231234756795873,0.0283472146554016,-0.00301676568632205,0.359712796499577
"Haemulidae","Haemulon_scudderii",35,28,0.236275918593403,0.029151202764469,-0.00301676568632205,0.359712796499577
"Haemulidae","Haemulon_sexfasciatum",71,23,0.117650928956025,0.0143762810337876,-0.0486384106662607,0.354379059800557
"Haemulidae","Haemulon_sexfasciatum",71,24,0.120143212874525,0.0141541664482475,-0.0486384106662607,0.354379059800557
"Haemulidae","Haemulon_sexfasciatum",71,27,0.128065865952616,0.0144313622134784,-0.0486384106662607,0.354379059800557
"Haemulidae","Haemulon_sexfasciatum",71,28,0.1308637713572,0.0149022686517644,-0.0486384106662607,0.354379059800557
"Haemulidae","Haemulon_sexfasciatum",71,29,0.133744637231183,0.0155809412891056,-0.0486384106662607,0.354379059800557
"Haemulidae","Haemulon_steindachneri",30,22,0.22808096520929,0.0322962947461621,-0.0303859601433229,0.359115604974177
"Haemulidae","Haemulon_steindachneri",30,23,0.23286065148725,0.0317117089669668,-0.0303859601433229,0.359115604974177
"Haemulidae","Haemulon_steindachneri",30,24,0.23777889923788,0.031338695319635,-0.0303859601433229,0.359115604974177
"Haemulidae","Haemulon_steindachneri",30,25,0.242840326443966,0.0312177885508168,-0.0303859601433229,0.359115604974177
"Haemulidae","Haemulon_steindachneri",30,27,0.253412060572948,0.031886121235402,-0.0303859601433229,0.359115604974177
"Haemulidae","Haemulon_steindachneri",30,28,0.258932494276434,0.0327393743611436,-0.0303859601433229,0.359115604974177
"Haemulidae","Orthopristis_forbesi",30.5,23,0.20020851846548,0.0217712671447645,-0.165343605078511,0.351138096956681
"Haemulidae","Orthopristis_forbesi",30.5,24,0.204472521945722,0.0214524222457379,-0.165343605078511,0.351138096956681
"Haemulidae","Orthopristis_forbesi",30.5,25,0.208861077809148,0.02141682573574,-0.165343605078511,0.351138096956681
"Haemulidae","Orthopristis_ruber",40,22,0.158479595535492,0.0165859372102363,-0.168617450553201,0.350870417751299
"Haemulidae","Orthopristis_ruber",40,24,0.165277654577624,0.015704770860818,-0.168617450553201,0.350870417751299
"Haemulidae","Orthopristis_ruber",40,25,0.168826159810969,0.0156136800624436,-0.168617450553201,0.350870417751299
"Haemulidae","Orthopristis_ruber",40,27,0.176239044709443,0.0163270560148078,-0.168617450553201,0.350870417751299
"Haemulidae","Parapristipoma_humile",37,24,0.207856258985676,0.0265610111403416,-0.00308161649663548,0.359948141632408
"Haemulidae","Plectorhinchus_albovittatus",100,25,0.095326395026635,0.0156310128116316,-0.0444509011733778,0.38373848062347
"Haemulidae","Plectorhinchus_albovittatus",100,26,0.0973812793448785,0.0158874473111674,-0.0444509011733778,0.38373848062347
"Haemulidae","Plectorhinchus_albovittatus",100,27,0.0994965767466534,0.0162508953279246,-0.0444509011733778,0.38373848062347
"Haemulidae","Plectorhinchus_albovittatus",100,28,0.101674329742634,0.0167284825028144,-0.0444509011733778,0.38373848062347
"Haemulidae","Plectorhinchus_albovittatus",100,29,0.103916658211946,0.0173259176538455,-0.0444509011733778,0.38373848062347
"Haemulidae","Plectorhinchus_chaetodonoides",72,25,0.128546189875703,0.0260508270074866,-0.00505319371781808,0.405490882081009
"Haemulidae","Plectorhinchus_chaetodonoides",72,26,0.131314208203805,0.0265280773982996,-0.00505319371781808,0.405490882081009
"Haemulidae","Plectorhinchus_chaetodonoides",72,27,0.134163519252392,0.0271284095230865,-0.00505319371781808,0.405490882081009
"Haemulidae","Plectorhinchus_chaetodonoides",72,28,0.137096868377999,0.0278598827544036,-0.00505319371781808,0.405490882081009
"Haemulidae","Plectorhinchus_chaetodonoides",72,29,0.140117104784547,0.0287297286351865,-0.00505319371781808,0.405490882081009
"Haemulidae","Plectorhinchus_chrysotaenia",41,26,0.18797050556011,0.0247226675274684,-0.0680262385320674,0.367637890834163
"Haemulidae","Plectorhinchus_chrysotaenia",41,27,0.192049860464239,0.0252659285323339,-0.0680262385320674,0.367637890834163
"Haemulidae","Plectorhinchus_chrysotaenia",41,29,0.200573739823935,0.0271444281379649,-0.0680262385320674,0.367637890834163
"Haemulidae","Plectorhinchus_flavomaculatus",60,21,0.134885220019533,0.027887292842199,-0.0122676628355949,0.401088371355475
"Haemulidae","Plectorhinchus_flavomaculatus",60,24,0.143582033137421,0.0283716672129995,-0.0122676628355949,0.401088371355475
"Haemulidae","Plectorhinchus_flavomaculatus",60,25,0.146650955637938,0.0287621609757271,-0.0122676628355949,0.401088371355475
"Haemulidae","Plectorhinchus_flavomaculatus",60,26,0.149809634376501,0.0292858878851435,-0.0122676628355949,0.401088371355475
"Haemulidae","Plectorhinchus_flavomaculatus",60,27,0.153061089149309,0.0299531693869259,-0.0122676628355949,0.401088371355475
"Haemulidae","Plectorhinchus_flavomaculatus",60,28,0.15640845361583,0.0307733906431422,-0.0122676628355949,0.401088371355475
"Haemulidae","Plectorhinchus_gibbosus",75,26,0.120048192046989,0.0180740138313946,-0.0545337540572697,0.378861256931454
"Haemulidae","Plectorhinchus_gibbosus",75,27,0.122655835243652,0.0184917859695051,-0.0545337540572697,0.378861256931454
"Haemulidae","Plectorhinchus_gibbosus",75,28,0.125340464317144,0.0190592445737049,-0.0545337540572697,0.378861256931454
"Haemulidae","Plectorhinchus_gibbosus",75,29,0.128104692043159,0.019783388000503,-0.0545337540572697,0.378861256931454
"Haemulidae","Plectorhinchus_lessonii",40,25,0.201486579744809,0.0424186200031213,-0.00929437526469238,0.402857922318355
"Haemulidae","Plectorhinchus_lessonii",40,26,0.20582530535592,0.0432078448341933,-0.00929437526469238,0.402857922318355
"Haemulidae","Plectorhinchus_lessonii",40,27,0.21029141594616,0.0441842364452818,-0.00929437526469238,0.402857922318355
"Haemulidae","Plectorhinchus_lessonii",40,28,0.214889212481007,0.045359997891131,-0.00929437526469238,0.402857922318355
"Haemulidae","Plectorhinchus_lessonii",40,29,0.219623158557611,0.046746248242372,-0.00929437526469238,0.402857922318355
"Haemulidae","Plectorhinchus_lineatus",72,25,0.124830925263088,0.0219510616380677,-0.0294551406393902,0.39146137285704
"Haemulidae","Plectorhinchus_lineatus",72,26,0.127520845964368,0.0223311006566962,-0.0294551406393902,0.39146137285704
"Haemulidae","Plectorhinchus_lineatus",72,27,0.130289813521596,0.0228436999400545,-0.0294551406393902,0.39146137285704
"Haemulidae","Plectorhinchus_lineatus",72,28,0.133140499244097,0.0234975855906348,-0.0294551406393902,0.39146137285704
"Haemulidae","Plectorhinchus_lineatus",72,29,0.136075675568877,0.0243000620572334,-0.0294551406393902,0.39146137285704
